VehListdays,VehMileage,Dealer_Listing_Price,VehYear,ListingID,VehEngine,SellerListSrc,SellerState,VehFuel,VehColorExt,VehColorInt,VehTransmission,VehPriceLabel,VehDriveTrain,Vehicle_Trim,VehMake,VehModel,RatingCategory,SellerCategory,SellerIsPriv,SourceCategory,VehCertified
20.93295139,17648.0,25612.0,2017,7070252,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Silver,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
151.9519907,22969.0,37944.0,2018,7071259,3.6L V6,HomeNet Automotive,MA,Gasoline,Silver,black,Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
154.4147454,36487.0,28939.0,2015,7071718,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
9.891180556,26851.0,29900.0,2017,7072176,3.6L V6,Inventory Command Center,IL,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
95.77133102,12268.0,31992.0,2017,7073544,3.6L V6,Inventory Command Center,MI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6.839768519,31566.0,21998.0,2015,7075495,3.6L V6,Digital Motorworks (DMi),MD,E85 Flex Fuel,Gray,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,High Volume Sellers,False,High-Frequency Sources,False
19.4897338,29662.0,26901.0,2015,7076859,3.6L V6,Inventory Command Center,IL,Gasoline,White,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
2.848078704,34711.0,26998.0,2015,7078939,3.6L V6,Digital Motorworks (DMi),MD,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
69.71050926,40007.0,25490.0,2015,7083882,3.6L V6,Inventory Command Center,NY,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
94.9887963,1100.0,44841.0,2018,7084738,3.0L V6,HomeNet Automotive,IL,Diesel,Black,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
95.61613426,37318.0,27990.0,2017,7085049,3.6L V6,Inventory Command Center,CA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
40.92804398,40395.0,28999.0,2015,7085442,3.0L V6,Inventory Command Center,WI,Diesel,White,black,Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
83.91486111,35312.0,29000.0,2017,7089583,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),VA,Gasoline,White,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
13.90027778,34481.0,26995.0,2015,7089792,3.6L V6,Inventory Command Center,WV,Gasoline,Gold,beige,Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
52.95344907,32995.0,23218.0,2015,7090730,3.6L V6,Digital Motorworks (DMi),WI,E85 Flex Fuel,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
251.9393981,11066.0,37995.0,2017,7092454,unknown,Jeep Certified Program,IL,Gasoline,Other,unknown,Automatic,Fair Price,unknown,unknown,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
3.912164352,25792.0,33500.0,2016,7094457,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
3.742789352,48962.0,24982.0,2017,7097427,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
77.31789352,17536.0,35280.0,2018,7097646,3.6L V6,HomeNet Automotive,TX,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
1.763726852,36628.0,27912.0,2015,7097688,3.6L V6 24V MPFI DOHC,Inventory Command Center,KY,Gasoline,Black,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
10.90387731,11571.0,32265.0,2018,7097900,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,unknown,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
12.91703704,18149.0,37975.0,2018,7098279,unknown,Cadillac Certified Program,NJ,Gasoline,Black,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Rare Sellers,False,Medium-Frequency Sources,True
3.282939815,3455.0,37964.0,2018,7098661,3.6L V6,HomeNet Automotive,MO,Gasoline,Black,black,Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
28.84604167,27805.0,26000.0,2015,7099528,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),VA,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
53.60898148,7343.0,30995.0,2018,7100093,3.6L V6,Inventory Command Center,NY,Gasoline,Black,black,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
124.7550926,15443.0,36616.0,2018,7101765,3.6L V6,HomeNet Automotive,IA,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
24.42746528,35747.0,31999.0,2017,7101882,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NC,Gasoline,Other,other,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,True
20.70618056,17806.0,36280.0,2018,7103016,3.6L V6,HomeNet Automotive,IL,Gasoline,Black,other,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
5.4246875,21098.0,35830.0,2018,7103386,3.6L V6,HomeNet Automotive,CO,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
42.47395833,23659.0,32777.0,2018,7105728,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
103.2751736,39913.0,29000.0,2017,7106550,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IA,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
90.69375,43796.0,26000.0,2017,7108704,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
80.9541088,24505.0,25999.0,2017,7110134,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IA,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
24.48815972,17869.0,33995.0,2018,7110474,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
42.10967593,40597.0,29000.0,2017,7111047,3.6L V6,Inventory Command Center,CA,Gasoline,White,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
46.940625,14791.0,73000.0,2018,7111611,unknown,HomeNet Automotive,MD,Gasoline,Black,black,unknown,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
41.95047454,1789.0,46490.0,2019,7113496,3.6L V6,HomeNet Automotive,CT,Gasoline,Other,beige,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5.489594907,17721.0,32498.0,2018,7114418,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
22.47873843,46388.0,24060.0,2015,7114934,3.6L V6,HomeNet Automotive,NY,Gasoline,Silver,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
64.94097222,21489.0,37465.0,2018,7115880,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NJ,Gasoline,Other,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6.916111111,24544.0,37991.0,2018,7116506,unknown,Cadillac Certified Program,FL,Gasoline,Black,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
28.84646991,17699.0,40998.0,2017,7117672,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
49.47789352,33535.0,25685.0,2018,7119729,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Red,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
236.2570486,9134.0,36998.0,2017,7123267,3.6L V6,Inventory Command Center,WV,Gasoline,Silver,other,Automatic 8-Speed,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Rare Sellers,False,High-Frequency Sources,True
209.9192014,23808.0,36988.0,2018,7125550,3.6L V6,Cadillac Certified Program,WA,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,AWD,unknown,Cadillac,XT5,Excellent Rating,Rare Sellers,False,Medium-Frequency Sources,True
1.101469907,44098.0,25900.0,2015,7127338,3.6L V6,Inventory Command Center,IA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
19.61282407,9922.0,43995.0,2018,7127346,3.6L V6,HomeNet Automotive,NM,Gasoline,Silver,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
20.98709491,39386.0,28989.0,2015,7129276,3.6L V6,Jeep Certified Program,IA,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
83.14471065,28700.0,27403.0,2017,7129555,3.6L V6,HomeNet Automotive,MA,Gasoline,Other,beige,8-Speed Automatic,Great Deal,FWD,FWD,Cadillac,XT5,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
82.49084491,11310.0,36380.0,2017,7131920,3.6L V6,HomeNet Automotive,OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
77.32025463,17536.0,35280.0,2018,7132452,3.6L V6,HomeNet Automotive,PA,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
6.786261574,30143.0,30998.0,2018,7135528,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),AZ,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
12.13515046,9184.0,40999.0,2018,7136271,3.6L V6,Inventory Command Center,WI,Gasoline,Black,black,Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6.954548611,47587.0,24533.0,2016,7136852,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),KY,Gasoline,White,other,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
28.49194444,47337.0,26788.0,2015,7137255,3.6L V6,Digital Motorworks (DMi),KY,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
10.72040509,28803.0,35990.0,2016,7137409,5.7L V8,Inventory Command Center,IL,Gasoline,Other,black,Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
168.9917014,19498.0,30490.0,2017,7138907,3.6L V6,HomeNet Automotive,IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
152.6812616,36800.0,23500.0,2015,7140046,3.6L V6,Inventory Command Center,IL,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
16.8812963,28374.0,33970.0,2017,7142616,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IA,Gasoline,White,other,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5.840486111,22543.0,22998.0,2015,7144138,3.6L V6,Digital Motorworks (DMi),MD,E85 Flex Fuel,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,High Volume Sellers,False,High-Frequency Sources,False
38.48395833,21125.0,35494.0,2018,7146443,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
7.934652778,36029.0,25991.0,2015,7148289,3.6L V6,HomeNet Automotive,MD,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
14.19672454,24592.0,27000.0,2015,7151862,3.6L V6,HomeNet Automotive,MD,Gasoline,Red,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
146.743669,14400.0,36000.0,2018,7158470,3.6L V6,My Dealer Center,IL,Gasoline,White,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Other Sources,False
45.85133102,46452.0,27530.0,2017,7159028,3.6L V6,Inventory Command Center,GA,Gasoline,White,tan,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
19.0881713,23905.0,38759.0,2017,7159165,3.6L V6,Inventory Command Center,NC,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
41.94461806,30599.0,35998.0,2018,7159226,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),OK,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
69.70988426,35293.0,22689.0,2015,7162468,3.6L V6,Inventory Command Center,NY,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
69.98023148,41079.0,25491.0,2015,7163205,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
96.84868056,29705.0,30560.0,2017,7169963,3.6L V6,Jeep Certified Program,MO,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
68.83996528,49802.0,26523.0,2015,7170187,3.6L V6,Digital Motorworks (DMi),OH,E85 Flex Fuel,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
3.988865741,22676.0,47990.0,2015,7171030,6.4L V8,HomeNet Automotive,IL,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
13.49759259,40277.0,29560.0,2015,7171518,3.6L V6,HomeNet Automotive,WI,Gasoline,Other,other,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
16.78231481,26181.0,28998.0,2017,7172105,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),VA,Gasoline,Brown,tan,8-Speed Automatic,Good Deal,FWD,Base,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
439.1561574,5.0,77970.0,2018,7173568,6.2L V8,HomeNet Automotive,IL,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
227.7333102,459.0,29711.0,2017,7174961,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
0.578877315,30302.0,25631.0,2015,7178609,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
21.96835648,38588.0,24992.0,2015,7179974,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),GA,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
33.89659722,44290.0,25195.0,2015,7180023,3.6L V6,Inventory Command Center,MI,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
122.0028935,39600.0,25319.0,2015,7180949,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
159.430787,43474.0,24865.0,2015,7182139,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
8.963483796,42266.0,27761.0,2015,7182230,unknown,Jeep Certified Program,NC,Gasoline,Red,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
4.942280093,3757.0,47880.0,2019,7182929,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),VA,Gasoline,Other,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
7.135092593,44769.0,29923.0,2015,7185109,5.7L V8,Digital Motorworks (DMi),IL,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
4.562118056,23989.0,38997.0,2017,7187171,5.7L V8,Inventory Command Center,IL,Gasoline,Other,other,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
52.4643287,39198.0,29244.0,2017,7190960,3.6L V6,HomeNet Automotive,TN,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
53.50069444,47779.0,20972.0,2015,7191770,3.6L V6,Digital Motorworks (DMi),WI,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5.440891204,20710.0,30899.0,2017,7193601,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),UT,Gasoline,Silver,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
187.4463773,12885.0,23899.0,2017,7197005,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CO,Gasoline,Silver,black,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6.401875,31806.0,22494.0,2015,7197500,unknown,Inventory Command Center,TN,Gasoline,Gray,black,unknown,Good Deal,unknown,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
62.00056713,39993.0,21900.0,2015,7197815,3.6L V6,Digital Motorworks (DMi),OH,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
12.60125,5343.0,35530.0,2017,7198200,3.6L V6,HomeNet Automotive,AL,Gasoline,White,beige,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
131.767419,18452.0,28496.0,2017,7199453,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
39.96616898,23847.0,32977.0,2017,7199662,3.6L V6,HomeNet Automotive,MO,Gasoline,Silver,beige,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
20.96366898,25167.0,29100.0,2018,7201859,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
40.89282407,46130.0,30988.0,2017,7203621,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
56.77991898,23200.0,38990.0,2018,7204277,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MD,Gasoline,Other,unknown,8-Speed Automatic,Great Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
40.85239583,66038.0,27986.0,2017,7207764,3.6L V6,HomeNet Automotive,IL,Gasoline,Black,other,8-Speed Automatic,Fair Price,FWD,Premium Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
124.9413773,46648.0,22998.0,2015,7208386,3.6L V6,Digital Motorworks (DMi),IN,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
75.00020833,11819.0,50995.0,2015,7209300,6.4L V8,Digital Motorworks (DMi),MD,Gasoline,Black,brown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
75.89197917,13500.0,29990.0,2017,7209751,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),SC,Gasoline,Gray,unknown,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
38.72344907,45016.0,24500.0,2015,7210965,3.6L V6 24V MPFI DOHC,Jeep Certified Program,OH,Gasoline,White,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
95.95702546,48378.0,19999.0,2015,7211245,3.6L V6,Digital Motorworks (DMi),MD,E85 Flex Fuel,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
87.53940972,52660.0,32998.0,2017,7213880,3.6L V6,Inventory Command Center,FL,Gasoline,Black,black,Automatic,Good Deal,AWD,Platinum,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
25.95871528,22506.0,39950.0,2018,7214392,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
33.13693287,38249.0,31000.0,2018,7215083,3.6L V6,HomeNet Automotive,IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
7.93599537,36593.0,28987.0,2015,7216854,3.6L V6,HomeNet Automotive,MD,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
25.02532407,46620.0,23996.0,2015,7217351,3.6L V6,Inventory Command Center,IL,Gasoline,Blue,other,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
